"Director","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"David Cronenberg","David Henry Hwang","Geffen Pictures, Miranda Productions Inc.","R","Drama, Romance","English","Apr 29, 2016","$1.0M","1h 40m","Surround, Stereo","René Gallimard (Jeremy Irons) is a diplomat from France who has been sent to Beijing. While acclimating to life in China, Gallimard meets and becomes enamored of Song Liling (John Lone), an opera singer who wears traditionally ornate dress and makeup. The two begin a relationship, but, unfortunately for Gallimard, there is much about Song that he doesn't know. Among the revelations that Gallimard must contend with is the discovery that his lover is a man.",39,67,"M. Butterfly"
