"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"William Lustig","Lawrence J. Cohen","Fadd Enterprises, Overseas FilmGroup, The Movie House Sales Company, Medusa Pictures","R","Horror","English","Jul 18, 1990, Original","May 23, 2017","1h 30m","Surround","Renegade police officer Matthew Cordell (Robert Z'Dar) once roamed the streets of New York City unleashing his murderous brand of vigilante justice upon its denizens before being struck down by good cop Jack Forrest (Bruce Campbell). Now, Forrest is eager to move on from those heinous events, but he is stopped short when a familiar killing spree begins. Though thought dead and gone, Cordell is back from the grave and ready to wreak his merciless havoc once more.",62,49,"Maniac Cop 2"
