"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Michael Pressman","Leonard Goldberg","Paul Brickman","Paramount","PG","Kids & Family, Comedy","English","Jun 6, 2014","1h 40m","Flat (1.85:1)","In this sequel, the Bears are invited to Houston to play against the Texas Little League champs in the famous Astrodome. However, one of their best players has a broken leg and cannot play. Also, the team's last manager has quit, and they have no replacement. While they are on the road, driver and outfielder Kelly Leak (Jackie Earle Haley) seeks out his divorced father, Mike (William Devane), who lives in Texas, to see if he will agree to become the team's new manager.",50,40,"The Bad News Bears in Breaking Training"
