"Director","Producer","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Brian De Palma","George Litto, Harry N. Blum","Columbia Pictures","Columbia","PG","Mystery & Thriller","English","Aug 1, 1976, Wide","Jul 27, 2010","1h 38m","Michael Courtland (Cliff Robertson) is a husband and father whose wife, Elizabeth (Geneviève Bujold), and daughter, Amy (Wanda Blackman), have been kidnapped. When a rescue attempt fails, Elizabeth and Amy are killed, leaving Michael devastated and alone. After years of mourning, Michael travels to Italy and meets Sandra Portinari, a woman with a familiar face. Deeply in love and still haunted by the memory of Elizabeth and Amy, Michael fears that Sandra may face a similar fate.",74,58,"Obsession"
