"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Mia Hansen-Løve","Oliver Damian, Philippe Martin, David Thion","Mia Hansen-Løve, Mia Hansen-Løve","IFC Films","Canal+, arte France Cinéma, Arte France Cinema, Les Films Pelleas","Drama","French (Canada)","May 21, 2010, Limited","May 3, 2019","$144.0K","1h 50m","Grégoire (Louis-Do de Lencquesaing) is torn between the demands of his family and his obsession with his career. He runs an independent film company and barely has time to see his frustrated wife, Sylvia (Chiara Caselli), or his three daughters during the week. Their weekends are spent trying to enjoy time together even as Grégoire compulsively checks in with his partners. After a tragic incident, Sylvia takes over the company and realizes the extent of her husband's secrets.",90,61,"The Father of My Children"
