"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Edgar Wright","Nira Park, Tim Bevan, Eric Fellner, Laura Richardson, Edgar Wright","Edgar Wright, Krysty Wilson-Cairns","Focus Features","Complete Fiction, Focus Features, Working Title Films, Film4","R (Brief Drug Material|Bloody Violence|Brief Graphic Nudity|Language|Sexual Content)","Mystery & Thriller, Drama","English (United Kingdom)","Oct 29, 2021, Wide","Nov 18, 2021","$10.1M","1h 57m","Dolby Atmos","Scope (2.35:1)","In acclaimed director Edgar Wright's psychological thriller, Eloise, an aspiring fashion designer, is mysteriously able to enter the 1960s where she encounters a dazzling wannabe singer, Sandie. But the glamour is not all it appears to be and the dreams of the past start to crack and splinter into something far darker.",75,90,"Last Night in Soho"
