"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Avi Nesher","David M. Milch, Avi Nesher, David Silber, Moshe Edery","Avi Nesher, Noam Shpancer","Strand Releasing","Metro Communications, MiLa Media","Drama","Hebrew","Jun 28, 2019, Limited","Oct 24, 2019","$135.0K","1h 52m","Scope (2.35:1)","Anat is a rebellious young woman who wants to flee the chaos of secular hedonism for the disciplined comforts of faith. Sari is a young woman who wants to leave behind her oppressive religious upbringing for sexual and spiritual freedom. When Anat and Sari cross paths in Jerusalem, it soon changes both of their lives in startling and unexpected ways.",71,85,"The Other Story"
