"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Edmund Goulding","Darryl F Zanuck","Lamar Trotti, W. Somerset Maugham","20th Century Fox","Twentieth Century Fox","Drama","English","Nov 19, 1946, Wide","Nov 19, 2013","2h 26m","An American fighter pilot, Larry Darrell (Tyrone Power), returns from World War I sickened by the violence and fighting he has witnessed. In search of meaning, he travels to Paris, where he tries to live modestly. However, this leads Larry's fiancée, the status-seeking Isabel Bradley (Gene Tierney), to break off the engagement. But Isabel returns to Larry's life when he becomes romantically involved with Sophie (Anne Baxter), a troubled alcoholic recovering from tragedy.",56,71,"The Razor's Edge"
