"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Runtime","Synopsis","Critics","Audiences","Title"
"Anthony Shim","Bryan Demore, Anthony Shim, Rebecca Steele","Anthony Shim","Téléfilm Canada, Lonesome Heroes Productions, A Lasting Dose Productions, Kind Stranger Productions, September Films, Crave, The Harold Greenberg Fund","Drama","English","1h 57m","Set in the 90s, a Korean single mother raises her young son in the suburbs of Canada determined to provide a better life for him than the one she left behind.",97,88,"Riceboy Sleeps"
