"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (DVD)","Runtime","Synopsis","Critics","Audiences","Title"
"Otto Preminger","Otto Preminger","Frank S. Nugent, Oscar Millard","RKO Radio Pictures Inc.","Crime, Drama","English","Jan 23, 2007","1h 31m","Beautiful Diane Tremayne (Jean Simmons) is a sophisticated, wealthy young woman capable of manipulating anyone who crosses her path. She also has a dark side she manages to conceal behind her appearance and her good manners. Soon after the untimely death of her stepmother (Barbara O'Neil), Diane pursues handsome Frank Jessup (Robert Mitchum). Before long, she starts to win him over -- but Frank quickly suspects that the manic Diane had more to do with her stepmother's death than she lets on.",77,77,"Angel Face"
