"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Simon Wells","Robert Zemeckis, Jack Rapke, Steve Starkey, Steven Boyd","Simon Wells, Wendy Wells","Walt Disney","ImageMovers","PG (Sci-Fi Action and Peril)","Kids & Family, Comedy, Sci-Fi, Adventure, Animation","English","Mar 11, 2011, Wide","Jan 1, 2014","$21.4M","1h 28m","Milo is a 9-year-old boy who has a lot on his mind; he has monster movies to watch, comic books to read and all other kinds of fun stuff to accomplish. He definitely does not have time to do homework or eat his vegetables. He's getting tired of his mom nagging him to do these things, and his mom is tired of nagging. But just as Milo is telling his mom that life would be more fun without her, Martians kidnap her. Milo stows away on their spaceship, determined to launch a rescue.",37,40,"Mars Needs Moms"
