"Director","Producer","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Robert Downey Sr.","Marvin Worth, Danton Rissner","Warner Bros.","Warner Brothers/Seven Arts","R","Comedy","English","Jun 6, 1980, Limited","Jan 1, 2008","1h 29m","Surround","The war-obsessed commandant of Weinberg Military Academy is no match for the troublesome brats enrolled there.",0,43,"Up the Academy"
