"Director","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Stephen Hopkins","Lewis Colick","Largo Entertainment","R","Mystery & Thriller, Action","English","Mar 11, 2017","$11.8M","1h 49m","Surround","New father Frank (Emilio Estevez) departs for a night out, joining friends Mike (Cuba Gooding Jr.) and Ray (Jeremy Piven) as they head to a boxing match. At the last minute, they are joined by John (Stephen Dorff), Frank's brother. Stuck in gridlock traffic, the guys take a shortcut that gets them lost. In a very dangerous neighborhood, they witness a murder by a gang leader called Fallon (Denis Leary). They flee, but Fallon now wants them hunted down and and eliminated.",38,54,"Judgment Night"
