"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Runtime","Synopsis","Critics","Audiences","Title"
"Saim Sadiq","Apoorva Guru Charan, Sarmad Sultan Khoosat, Sabiha Sumar, Lauren Mann, Kathryn M. Moseley, Oliver Ridge, April Shih, Katharina Otto-Bernstein","Maggie Briggs, Saim Sadiq","Oscilloscope Laboratories","All Caps, Khoosat Films, Extracurricular Productions, Left Handed Films, Diversity Hire, One Two Twenty Entertainment, Blood Moon Creative, Film Manufacturers, Astrakan Film AB, Noruz Films, Vidhi Films, Instinct Productions","Drama","Urdu","Apr 7, 2023, Limited","2h 6m","The Ranas--a happily patriarchal joint family--yearn for the birth of a baby boy to continue the family line. Their youngest son secretly joins an erotic dance theatre and falls for an ambitious trans starlet. Their impossible love story slowly illuminates the entire Rana family's desire for sexual rebellion.",98,69,"Joyland"
