"Director","Producer","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Errol Morris","Errol Morris","Columbia TriStar Home Video, Sony Pictures Classics","American Playhouse","PG","Documentary","English","Oct 3, 1997, Wide","Sep 20, 2011","$861.6K","1h 20m","Surround, Dolby Digital","35mm","In this documentary by Errol Morris, four men with unique vocations are interviewed. There's Dave Hoover, a lion tamer; George Mendonça, a topiary gardener; Ray Mendez, a hairless mole rat expert; and Rodney Brooks, a robotics designer. Using a special camera called the Interrotron, each of these men is able to talk about his obsession seemingly directly to the audience, while Morris inter-cuts the interviews with stock footage and movie clips that are used to draw connections between them all.",91,84,"Fast, Cheap & Out of Control"
