"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Alex Herron","Dave Spilde, Tommy Wirkola, Einar Loftesnes, Ilana Pinker","Thomas Moldestad","Trollbound Entertainment","Horror, Mystery & Thriller","Norwegian","Mar 17, 2023","1h 46m","A young woman tries to find her origins after having been abandoned as an infant at a cemetery, where she was wrapped in a cloth with satanic symbols. However, as she gets closer to answers, a malevolent spirit tells her to leave.",67,52,"Leave"
