"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Maxime Giroux","Sylvain Corbeil, Nancy Grant","Maxime Giroux, Alexandre Laferrière","Metafilms","R (A Scene of Sexuality/Nudity)","Romance, Drama","French (Canada)","Oct 27, 2016","$447.4K","1h 46m","A young married woman finds freedom from the Orthodox Jewish community through a relationship with a young man mourning his father's death.",76,61,"Felix and Meira"
