"Director","Producer","Screenwriter","Rating","Genre","Original Language","Release Date (DVD)","Runtime","Synopsis","Critics","Audiences","Title"
"George Armitage","Gene Corman","George Armitage","PG","Action","English","Jan 28, 2011","1h 29m","In a small town in California, the quiet citizens have had their lives disrupted by boisterous, lawless oil-field workers who have infested their community. One resident, Ben Arnold (Jan-Michael Vincent), enlists his brother Aaron (Kris Kristofferson), a Vietnam veteran, to assemble a group of men to restore law and order to the town. Though Aaron's crew succeeds, the newfound power goes to some of their heads, and Aaron and Ben must again reclaim the town for the citizens.",17,14,"Vigilante Force"
