"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Runtime","Synopsis","Critics","Audiences","Title"
"William A. Wellman","Lester Cowan","Guy Endore, Leopold Atlas, Philip Stevenson","United Artists","Lester Cowan Productions","War","English","Jul 13, 1945, Original","1h 49m","During World War II, American journalist Ernie Pyle (Burgess Meredith) goes abroad to write about the arduous experiences of stalwart members of the U.S. Army. In Africa and Europe, Pyle encounters brave soldiers who have put their lives in danger in order to defeat Hitler and Mussolini, including Lt. Bill Walker (Robert Mitchum), who is working hard to instill his men with a positive outlook, and Sgt. Steve Warnicki (Freddie Steele), whose young child is growing up back in America.",79,73,"G.I. Joe"
