"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Fred Francis","Aida Young","Anthony Hinds","Hammer Film Productions Limited","G","Horror","English","Mar 4, 2012","1h 32m","The vampire count (Christopher Lee) bites a tavern waitress and a monsignor's (Rupert Davies) niece (Veronica Carlson), then falls on something sharp.",81,61,"Dracula Has Risen From the Grave"
