"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Frank Capra","Frank Capra","Arnold Schulman","SinCap Productions","Comedy, Drama","English","Jul 15, 1959, Original","Sep 16, 2008","2h 0m","Based on Arnold Schulman's Broadway play of the same name, this comedy finds widower Tony Manetta (Frank Sinatra) struggling to own and operate a Miami hotel. Irresponsible in both business and romance, Tony is dedicated to his young son, Ally (Eddie Hodges), though he butts heads with his own brother, Mario (Edward G. Robinson). When Mario agrees to help Tony out financially, the catch is that the bachelor has to settle down and find a mother for his son.",67,48,"A Hole in the Head"
