"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Jeremy Kagan","David Foster, Lawrence Turman","Universal/Universal Int","PG","Comedy, Drama","English","Mar 28, 2016","1h 53m","A troubled Vietnam veteran (Henry Winkler) with plans for a worm farm meets a girl (Sally Field) and hops a bus to California.",27,52,"Heroes"
