"Director","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Peter Richardson","Channel Four Films, Michael White Productions","R","Comedy","English","Jun 8, 2016","$194.9K","1h 28m","Surround","Terrorists and a rude waiter (Lanah Pellay) attack a politician (Nosher Powell) and take over an exclusive London club.",36,81,"Eat the Rich"
