"Director","Producer","Screenwriter","Distributor","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Ally Walker","Sig De Miguel, Larry Rattner, Jodi Schoenbrun Carter, Ally Walker","Ally Walker","Monterey Media","R (Some Language)","Comedy, Drama","English","Oct 30, 2015, Limited","Dec 15, 2015","$5.2K","1h 32m","With help from his uncle (Joshua Rush) and grandfather, an 11-year-old boy (Drea de Matteo) embarks on a quest to win a local bowling tournament.",17,72,"Sex, Death and Bowling"
