"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Lola Quivoron","Charles Gillibert","Lola Quivoron, Antonia Buresi","Music Box Films","Cinémage 16, Région Nouvelle-Aquitaine, CG Cinéma, Ciné+, Canal+, Centre National du Cinéma et de L'image Animée","Drama","French (France)","Mar 17, 2023, Limited","$17.5K","1h 44m","Digital 5.1","Digital 2.39:1","Hot tempered and fiercely independent, Julia finds escape in a passion for motorcycles and the high-octane world of urban 'Rodeos' -- illicit gatherings where riders show off their bikes and their latest daring stunts. After a chance meeting at a Rodeo Julia finds herself drawn into a clandestine and volatile clique and, striving to prove herself to the ultra-masculine group, she is faced with a series of escalating demands that will make or break her place in the community.",80,67,"Rodeo"
