"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Ron Howard","Brian Grazer","Lowell Ganz, Babaloo Mandel","Image Entertainment Inc., Universal Pictures","PG-13","Comedy, Drama","English","Jul 31, 1989, Original","Jun 15, 2012","$99.6M","2h 4m","Surround","Perfectionist Gil Buckman (Steve Martin) struggles with the deficiencies of his children, thinking they reflect poorly on his parenting -- and Gil's siblings only add to the stress of his life. One of his sisters (Dianne Wiest) faces difficulty when her teenage daughter (Martha Plimpton) becomes pregnant. Another (Harley Jane Kozak) clashes with her husband (Rick Moranis) when she asks for more children. Gil's immature brother (Tom Hulce) turns up as well, with a young son he can barely handle.",92,76,"Parenthood"
