"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Jim Clark","Max Rosenberg, Milton Subotsky","American International Pictures (AIP)","PG","Horror","English","Mar 28, 1974, Limited","Sep 1, 2016","1h 29m","The career of horror icon Paul Toombes (Vincent Price) ends in scandal when his fiancée dies under mysterious circumstances. Freed from the mental hospital where he had been committed, the recovered Toombes and screenwriter Herbert Flay (Peter Cushing) intend to revive his most popular character, Dr. Death, for a television series. But the dead bodies start piling up -- all of them killed in ways that mimic the victims in Toombes' films -- and to clear his name he must find the real killer.",50,50,"Madhouse"
