"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Michael Pressman","David Chan, Kim Dawson, Thomas K. Gray","Kevin Eastman, Peter Laird, Todd W. Langen","New Line Cinema","Golden Harvest Pictures (China), New Line Cinema, Golden Harvest, Northshore Investments Ltd., Image Comics","PG","Kids & Family, Fantasy, Adventure, Action, Comedy","English","Mar 22, 1991, Wide","Apr 28, 2016","$78.7M","1h 28m","Dolby, Surround","The Teenage Mutant Ninja Turtles (Mark Caso, Michelan Sisti, Leif Tilden, Kenn Troum) again battle their archenemy, the rogue ninja Shredder (Francois Chau). Shredder attempts revenge by obtaining the same radioactive ooze that created the Turtles and unleashing two new monstrous mutants: Tokka, an oversized snapping turtle, and Rahzar, a fearsome wolf-like creature. When Shredder plans to use the remaining ooze on himself, the Turtles must harness their ninja fighting skills to stop him.",36,67,"Teenage Mutant Ninja Turtles II: The Secret of the Ooze"
