"Director","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Shôhei Imamura","Shôhei Imamura","Toei Company","Drama","Japanese","Nov 9, 2018","2h 10m","Still strong at the age of 69, Orin (Sumiko Sakamoto) prepares herself for an inevitable yet frightening ritual. In her village, where food is scarce, life is harsh and people are desperate and cruel. Anyone who lives for 70 years is hauled to the mountaintop by their children and left to die in the dead of winter. Orin is prepared to accept her fate, but she also has one last, all-important task -- she must find a suitable wife for her son, Tatsuhei (Ken Ogata).",94,88,"The Ballad of Narayama"
