"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Jacques Demy","David Puttnam, Sanford Lieberson","Paramount","G","Fantasy","English","Jan 16, 2017","1h 30m","A caravan of performers travels to Hamelin, Germany, to celebrate the marriage of Franz (John Hurt) to the burgomaster's ailing daughter, Lisa (Cathryn Harrison). Fearing that they carry the plague, however, the townsfolk will not let them in until it is discovered that the music played by the group's piper (Donovan) has cured Lisa. Once inside, the piper strikes a deal with the burgomaster to also rid the town of rats. But when the piper doesn't receive his due, he exacts a terrible revenge.",50,25,"The Pied Piper"
