"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Joe Camp","Joe Camp","Joe Camp","Mulberry Square Releasing","Mulberry Square Productions","G","Comedy","English","Oct 17, 1974, Original","Feb 16, 2018","1h 26m","Stray dog Benji doesn't need an owner, preferring to roam freely all over his friendly Texas town. He delights in hectoring the cat of a local widow (Frances Bavier), and can always rely on a kindly shopkeeper (Edgar Buchanan) for a handout. But, when two children Benji loves are kidnapped and held for ransom, the dog springs into action, taking it upon himself to foil the crooks and save the day. Along the way, he also falls in love with a beautiful Maltese named Tiffany.",86,55,"Benji"
