"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Sam Firstenberg","Menahem Golan, Yoram Globus","Julie Reichert, Jan Ventura","TriStar Pictures, Cannon Group","PG","Musical","English","Dec 19, 1984, Original","Sep 30, 2018","1h 34m","Surround, Stereo","Disappointed with her small part in the chorus line of a Los Angeles show, jazz dancer Kelly (Lucinda Dickey) quits and heads home. Her father (John Christy Ewing) disapproves of Kelly's friendship with street dancers Ozone (Adolfo ""Shabba-Doo"" Quinones) and Turbo (Michael ""Boogaloo Shrimp"" Chambers), and encourages her to pursue an opportunity to perform in Paris. Ignoring his wishes, Kelly teams up with her friends for a break-dancing benefit show to save an endangered community center.",29,67,"Breakin' 2: Electric Boogaloo"
