"Director","Producer","Distributor","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Philip Kaufman","Saul Zaentz","Warner Home Vídeo, Criterion Collection, Orion Pictures","R","Drama","English","Feb 5, 1988, Original","Feb 28, 2017","$9.3M","2h 51m","Surround","Successful surgeon Tomas (Daniel Day-Lewis) leaves Prague for an operation, meets a young photographer named Tereza (Juliette Binoche), and brings her back with him. Tereza is surprised to learn that Tomas is already having an affair with the bohemian Sabina (Lena Olin), but when the Soviet invasion occurs, all three flee to Switzerland. Sabina begins an affair, Tom continues womanizing, and Tereza, disgusted, returns to Czechoslovakia. Realizing his mistake, Tomas decides to chase after her.",87,84,"The Unbearable Lightness of Being"
