"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Robert Stevenson","Walt Disney","Walt Disney Productions","G","Fantasy","English","Jun 26, 1959, Limited","Jan 1, 2014","1h 35m","Just-fired Darby O'Gill (Albert Sharpe) does not want to tell his daughter, Katie (Janet Munro), that his position has been taken by a dashing younger man (Sean Connery). Then, on his way home, Darby slips through a portal to the land of the little people. There he meets the leprechaun king, Brian (Jimmy O'Dea), and winds up accidentally bringing the little monarch home with him. Darby then demands Brian grant him three wishes, but the request brings Darby bittersweet, and unexpected, results.",100,77,"Darby O'Gill and the Little People"
