"Director","Producer","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Jamie Uys","Boet Troskie","PG","Comedy","English","Apr 16, 2012","$5.9M","1h 37m","Stereo, Surround","Bushman Xixo (N!xau) traverses the parched Kalahari desert with his two young children, Xiri (Eiros) and Xisa (Nadies). When the youngsters happen upon an enormous tank full of water, they clamber into it, only to discover that the tank is attached to a truck belonging to a pair of ivory poachers heading back to the city. Meanwhile, a pilot (Hans Strydom) and a scientist (Lena Farugia) get into a series of comic misadventures when their small ultralight plane goes down over the desert.",50,70,"The Gods Must Be Crazy II"
