"Director","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Mary Lambert","Columbia","R","Horror","English","Apr 25, 2011","1h 33m","The vengeful spirit of a murdered student terrorizes a group of teenagers on prom night.",40,35,"Urban Legends: Bloody Mary"
