"Director","Producer","Screenwriter","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Terry McMahon","Terry McMahon, Emmett Scanlan, Franco Noonan","Terry McMahon","Crime, Drama, Mystery & Thriller","English","Mar 11, 2017","1h 34m","A sociopath from the social elite kills a young woman in a hit and run and uses a deck of cards to determine his fate.",13,41,"Charlie Casanova"
