"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Bart Freundlich","Andrew Lazar, Mikkel Bondesen, James Dodson","Nicolai Arcel, Hans Fabian Wullenweber, Erlend Loe, Michael Brandt, Derek Haas","20th Century Fox","Catch That Girl, Fox 2000 Pictures, Mad Chance, Twentieth Century Fox, Splendid Productions","PG (Rude Humor|Language|Thematic Elements)","Kids & Family, Adventure, Action","English","Feb 6, 2004, Wide","Mar 1, 2013","$16.7M","1h 32m","Surround, Dolby SR, DTS","Flat (1.85:1)","Athletic 12-year-old Maddy (Kristen Stewart) shares an enthusiasm for mountain climbing with her father, Tom (Sam Robards). Unfortunately, Tom suffers a spinal injury while scaling Mount Everest, and his family is unable to afford the surgery that can save him. Maddy decides to get the money for her father's operation by robbing a high-security bank. She relies on her climbing skills and help from her geeky friends (Max Thieriot, Corbin Bleu) to pull it off successfully.",13,47,"Catch That Kid"
