"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"John Guillermin","Paul Aratow","David Newman, Lorenzo Semple Jr.","Colgems Productions Ltd., Delphi II Productions, Columbia Pictures","PG","Adventure","English","Apr 1, 2010","1h 57m","Surround","Scope (2.35:1)","The Zambouli tribe raise a young white orphan whom their shaman believes to have been sent as part of a mystical prophecy, teaching her the ways of telepathic communication with animals. The girl grows up to be Sheena, Queen of the Jungle (Tanya Roberts), and she is soon called upon to save the Zambouli from annihilation by Prince Otwani (Trevor Thomas), who wants the precious metal under the natives' land. She is aided by a reporter named Vic Casey (Ted Wass) who falls for her charms.",11,33,"Sheena"
