"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Demetri Martin","Giles Andrew, Elliott Watson, Jessica Latham, Demetri Martin, Charles James Denton","Demetri Martin","CBS Films","Honora, Spring Pictures, Abbolita Productions","PG-13 (Some Suggestive Material|Language)","Comedy, Drama","English","Jun 2, 2017, Limited","Aug 29, 2017","$248.8K","1h 34m","An illustrator falls in love with a woman while trying to keep his father from burning down the family home after his wife dies.",65,66,"Dean"
