"Director","Producer","Screenwriter","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Mark Jackson","Javier Gonzalez, Gigi Graff, Mark Jackson, Josh Mandel, Dana Thompson","Mark Jackson, Dana Thompson","Drama","English","Jun 9, 2020","1h 32m","A young Muslim woman's life begins to slip into a nightmare after a reunion with a childhood friend turns sour.",100,NA,"This Teacher"
