"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Carlos Marques-Marcet","Tono Folguera, Sergi Moreno, Jana Díaz Juhl","Natalia Tena, Carlos Marques-Marcet, David Verdaguer, Clara Roquet","Broad Green Pictures","Televisió de Catalunya (TV3), Televisión Española (TVE), Lastor Media, La Panda, MEDIA","R (Language|Dialogue|Brief Graphic Nudity|Some Strong Sexual Content)","Romance, Drama","Spanish","Jul 10, 2015, Limited","Aug 10, 2016","1h 39m","A couple (Natalia Tena, David Verdaguer) try to maintain a long-distance relationship while one lives in Los Angeles and the other in Barcelona, Spain.",85,71,"Long Distance"
