"Director","Producer","Screenwriter","Distributor","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Jerzy Skolimowski","Mark Shivas, Jerzy Skolimowski, Michael White","Jerzy Skolimowski","Universal Classics","PG","Drama","English","Sep 26, 1982, Original","Aug 23, 2018","1h 35m","Looking to cut costs on the remodeling of his new apartment in London, a Polish official brings in a handful of workers from Warsaw, using tourist visas. Their foreman, Nowak (Jeremy Irons), is the only one of the group who speaks English, and consequently the only one to learn that the Solidarity movement in Poland has just been crushed. Fearful that it will be difficult to return home, Nowak doesn't tell his crew, but initiates a series of petty crimes to keep them all financially afloat.",100,80,"Moonlighting"
