"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Roland Joffé","David Puttnam","Goldcrest Films International, Enigma Productions, International Film Investors","R","Drama","English","Nov 2, 1984, Original","Jan 1, 2008","2h 21m","Surround","New York Times reporter Sydney Schanberg (Sam Waterston) is on assignment covering the Cambodian Civil War, with the help of local interpreter Dith Pran (Haing S. Ngor) and American photojournalist Al Rockoff (John Malkovich). When the U.S. Army pulls out amid escalating violence, Schanberg makes exit arrangements for Pran and his family. Pran, however, tells Schanberg he intends to stay in Cambodia to help cover the unfolding story -- a decision he may regret as the Khmer Rouge rebels move in.",93,91,"The Killing Fields"
