"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"D.W. Griffith","D.W. Griffith","Marian Fremont","Paramount Pictures","D.W. Griffith Productions","Romance, Comedy, Drama","Jun 1, 1919, Limited","Aug 11, 2016","1h 27m","In a country town, Susie (Lillian Gish), innocent and big-hearted, quietly gives money to William Jenkins (Robert Harron), a man she secretly yearns for, so he can attend college. After he graduates, he returns and becomes the town's minister. However, he never realizes how Susie feels about him and ignores her in favor of Bettina Hopkins (Clarine Seymour), a wild and unfaithful girl who steals his heart. Susie must then find a way to show William that she has loved him all along.",71,59,"True Heart Susie"
