"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Fax Bahr, Eleanor Coppola, George Hickenlooper","George Zaloom, Les Mayfield","Fax Bahr, George Hickenlooper","American Zoetrope","R","Documentary","English","Nov 27, 1991, Original","Jan 26, 2016","1h 36m","Surround","In the late 1970s, as renegade filmmaker Francis Ford Coppola struggles to complete an epic allegory of the Vietnam War, ""Apocalypse Now,"" his wife, Eleanor, films his daily travails with a camera of her own. The documentary based on her footage details the difficulties of the large production -- from weather-related delays in the Philippines to star Martin Sheen's heart attack while filming -- and it provides unprecedented behind-the-scenes clips of one of Hollywood's most-acclaimed films.",100,94,"Hearts of Darkness: A Filmmaker's Apocalypse"
