"Director","Producer","Screenwriter","Distributor","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Matthew Saville","Rosemary Blight, Joel Edgerton, Michael Benaroya","Joel Edgerton","Gravitas Ventures","Mystery & Thriller, Crime, Drama","English","Oct 17, 2014, Limited","Jan 26, 2016","1h 45m","A decorated police officer (Joel Edgerton) covers up his involvement in a traffic accident that left a boy in a coma, but lies and suspicion soon entangle two detectives (Jai Courtney, Tom Wilkinson) assigned to the case.",70,46,"Felony"
