"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Kogonada","Danielle Renfrew Behrens, Aaron Boyd, Giulia Caruso, Ki Jin Kim, Andrew Miano, Chris Weitz","Kogonada","DOF, Superlative Films","Depth of Field, Superlative Films","Drama","English","Aug 4, 2017, Limited","Nov 4, 2017","$1.0M","1h 44m","When a renowned architecture scholar falls suddenly ill during a speaking tour, his son Jin finds himself stranded in Columbus, Ind., a small Midwestern city celebrated for its many significant modernist buildings. Jin strikes up a friendship with Casey, a young architecture enthusiast who works at the local library. As their intimacy develops, Jin and Casey explore both the town and their own conflicted emotions.",96,80,"Columbus"
