"Director","Screenwriter","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Grigori Kozintzev","Grigori Kozintzev","Lenfilm Studio","Drama","Russian","Mar 15, 1966, Limited","Jan 3, 2019","2h 24m","This Soviet adaptation of Shakespeare's timeless tragedy follows the young prince, Hamlet (Innokenty Smoktunovsky), who is intent on avenging the murder of his father at the hands of Claudius (Mikhail Nazvanov), the king's brother and now ruler himself. As Hamlet sets about obsessively uncovering the truth and exacting vengeance, he must contend with complex feelings about his mother, Queen Gertrude (Elza Radzina-Szolkonis), and his romance with the beautiful Ophelia (Anastasia Vertinskaya).",100,92,"Hamlet"
