"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Andrzej Sekula","Ernie Barbarash","Sean Hood, Ernie Barbarash, Lauren McLaughlin","Ghost Logic, Lions Gate Films","R","Sci-Fi, Mystery & Thriller","English","Oct 1, 2013","1h 35m","Surround","A group of strangers wakes up in a sealed room with no means of escape. The eight people -- Kate (Kari Matchett), Simon (Geraint Wyn Davies), Sasha (Grace Lynn Kung), Max (Matthew Ferguson), Jerry (Neil Crone), Julia (Lindsey Connell), Mrs. Paley (Barbara Gordon) and Col. Maguire (Bruce Gray) -- must find their way out of the room. But more rooms await them, and each one is increasingly dangerous. Also, it appears physical laws do not apply in this strange and deadly environment.",45,35,"Cube 2: Hypercube"
