"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Shakun Batra","Hiroo Johar, Karan Johar, Apoorva Mehta","Ayesha Devitre Dhillon, Shakun Batra","FIP","Dharma Productions","Romance, Comedy","Hindi","Mar 18, 2016, Limited","Mar 17, 2017","$2.6M","2h 12m","Dolby Digital","Scope (2.35:1)","A man (Sidharth Malhotra) and his brother (Fawad Khan) fall for the same woman (Alia Bhatt) while visiting their parents and grandfather in Coonoor, India.",100,80,"Kapoor & Sons -- Since 1921"
