"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Jim Kammerud","Ferrell Barron","Rich Burns, Roger S.H. Schulman","DisneyToon Studios","G","Kids & Family, Comedy, Adventure, Animation","English","Jan 1, 2014","1h 9m","Dolby Digital","In this sequel to the Disney classic, fox Tod (Jonah Bobo) and hound dog Copper (Harrison Fahn) have their friendship tested once again. When the dog Dixie (Reba McEntire) quits the canine band the Singin' Strays, the group's leader, Cash (Patrick Swayze), invites Copper to take her place. Excited by the prospect of Grand Ole Opry glory, Copper neglects his relationship with Tod, then discovers that show business is a dog-eat-dog world when it's revealed he is not, in fact, a stray at all.",20,45,"The Fox and the Hound 2"
