"Director","Producer","Screenwriter","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Alejandro Andrade","Alejandro Andrade","Alejandro Andrade","Drama","Spanish","Nov 15, 2018","1h 29m","A young boy tries to adjust to a new life with his grandmother.",71,33,"Seeds"
