"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Sam Levinson","David S. Goyer, Kevin Turen, Anita Gou, Matthew J. Malek, Manu Gargi, Aaron L. Gilbert","Sam Levinson","Neon","Phantom Four","R (Drug and Alcohol Use|Disturbing Bloody Violence|Menace|Pervasive Language|Strong Sexual Material)","Action, Comedy","English","Sep 21, 2018, Wide","Dec 18, 2018","$2.0M","1h 50m","Scope (2.35:1)","High school senior Lily and her three best friends live in a haze of texts, posts, selfies and chats -- just like the rest of the world. Their small town gets turned upside down when an anonymous hacker starts to reveal personal messages and secrets of thousands of people. As anger erupts into full-blown violence, the four girls soon find themselves in a fight for their lives against an armed mob.",74,55,"Assassination Nation"
