"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Chris Appelhans","Chris Bremble, Jackie Chan, Aron Warner","Chris Appelhans","The Monk Studio, Sony Pictures Animation, Tencent Pictures, Beijing Sparkle Roll Media Corporation","PG (Mild Action and Rude Humor)","Kids & Family, Comedy, Adventure, Fantasy, Animation","English","Jun 11, 2021","1h 38m","Dolby Atmos, Dolby Digital","Flat (1.85:1)","In Sony Pictures Animation's Wish Dragon, Din, a working-class college student with big dreams but small means, and Long, a cynical but all-powerful dragon capable of granting wishes, set off on a hilarious adventure through modern day Shanghai in pursuit of Din's long-lost childhood friend, Lina. Their journey forces them to answer some of life's biggest questions -- because when you can wish for anything, you have to decide what really matters.",68,79,"Wish Dragon"
