"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"George Marshall","Joe Pasternak","Max Brand, Felix Jackson, Henry Myers, Gertrude Purcell","Universal Pictures","Universal Pictures","Western","English","Dec 29, 1939, Original","Apr 19, 2016","1h 34m","Mono","35mm, Flat (1.37:1)","The small town of Bottleneck is under the control of Kent (Brian Donlevy), a power-hungry boss who gets control over the local cattle ranchers by winning a rigged game of cards. When the local sheriff questions the legitimacy of the game, Kent has him killed and names the town drunk, Dimsdale (Charles Winninger), as sheriff. What Kent doesn't know is that Dimsdale knows legendary lawman Tom Destry, who in turns sends his daring son Tom Destry Jr. (James Stewart) to Bottleneck to save the day.",96,82,"Destry Rides Again"
