"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"J. Lee Thompson","John Hawkesworth","John Hawkesworth","The Rank Organisation, Independent Artists Ltd.","Mystery & Thriller","English","May 22, 2017","1h 45m","Rough-and-tumble street urchin Gillie (Hayley Mills) witnesses the brutal killing of a young woman at the hands of visiting Polish sailor Korchinsky (Horst Buchholz). Instead of reporting the crime to the authorities, Gillie merely pockets a prize for herself -- Korchinsky's shiny black revolver -- and flees the scene. When Welsh Detective Graham (John Mills) discovers that Gillie has the murder weapon, the fiery young girl weaves a web of lies to throw him off course.",78,84,"Tiger Bay"
