"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Benh Zeitlin","Becky Glupczynski, Dan Janvey, Paul Mezey, Josh Penn","Benh Zeitlin, Eliza Zeitlin","Searchlight Pictures","Department of Motion Pictures, Journeyman Pictures","PG-13 (Brief Violent/Bloody Images)","Adventure","English","Feb 28, 2020, Limited","Apr 17, 2020","$138.3K","1h 52m","Lost on a mysterious island, a girl fights to save her family, her freedom and the joyous spirit of youth.",42,75,"Wendy"
