"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"J. Lee Thompson","Arthur P. Jacobs","Paul Dehn, John William Corrington, Joyce Hooper Corrington","20th Century Fox","Twentieth Century Fox, Apjac International","G","Sci-Fi","English","Jun 15, 1973, Wide","Mar 1, 2013","1h 32m","Mono","Scope (2.35:1)","""Battle for the Planet of the Apes"" is the final chapter in the sci-fi movie series. In this chapter, a tribute of human atomic bomb mutations are out to make life miserable for the peaceful ape tribe. The story is told primarily in flashback with the opening and closing taking place in the year 2670.",36,30,"Battle for the Planet of the Apes"
