"Director","Producer","Screenwriter","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Mike Flanagan","Trevor Macy","Jeff Howard, Mike Flanagan","TV-MA","Horror, Mystery & Thriller","English","Sep 29, 2017","1h 43m","A woman accidentally kills her husband during a kinky game. Handcuffed to her bed with no hope of rescue, she begins hearing voices and seeing strange visions.",91,70,"Gerald's Game"
