"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Jeffrey Bloom","Sy Levin, Thomas Fries","Virginia C. Andrews","Fries Entertainment","PG-13","Mystery & Thriller","English","Oct 21, 2014","$13.1M","1h 31m","There are secrets Chris (Jeb Stuart Adams) and Cathy (Kristy Swanson) never knew about their parents. After their father dies, the teenage siblings, along with their younger brother and sister, are sent to live with their cruel grandmother, Olivia (Louise Fletcher). Olivia is disgusted by the children -- she knows their mother (Victoria Tennant) and father were actually cousins -- and locks the brood in the attic. The kids then try to keep their spirits high in spite of their bleak situation.",11,50,"Flowers in the Attic"
