"Director","Producer","Screenwriter","Genre","Original Language","Runtime","Synopsis","Critics","Audiences","Title"
"So Young Shelly Yo","Guo Guo","So Young Shelly Yo","Drama","English","1h 25m","Set in Los Angeles in the early 2000s, Smoking Tigers is a portrait of a lonely 16-year-old Korean American girl named Hayoung who is taken under the wings of three wealthy students she meets at an elite academic boot-camp. As she falls deeper into their world, Hayoung works harder to hide her problematic family and lower-income background from her new friends, only to discover the bittersweet pains of adulthood that will forever shape her life.",100,NA,"Smoking Tigers"
