"Director","Producer","Screenwriter","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Jean-Luc Godard","Alain Sarde","Jean-Luc Godard, Anne-Marie Miéville","Drama","French (France)","Jan 11, 2017","1h 25m","Beautiful terrorist Carmen (Maruschka Detmers) asks her uncle, an eccentric filmmaker (Jean-Luc Godard), to borrow his beach house to make a movie. She intends it to be a hideout after a bank robbery, but plans go awry when she falls for the security guard (Jacques Bonnaffé). At the same time, a violinist's (Myriem Roussel) string quartet rehearses Beethoven pieces for the film's soundtrack, and Carmen's uncle attempts to make a new film. The plot is very loosely based on the opera ""Carmen.""",88,61,"First Name: Carmen"
