"Director","Producer","Screenwriter","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Ian McNaughton","Patricia Casey","Graham Chapman, John Cleese, Terry Gilliam, Eric Idle, Terry Jones, Michael Palin","PG","Comedy","English (United Kingdom)","Apr 16, 2012","1h 29m","More than 40 skits, animated shorts and interludes are included in this big-screen incarnation of the popular British television program ""Monty Python's Flying Circus."" The narrator (John Cleese) guides the audience through absurd segments about such diverse subjects as cannibal babies, killer cats and dead parrots. Although the skits were originally produced for television, the film contains alternate versions that were remade without a studio audience.",88,87,"And Now for Something Completely Different"
